review_id,order_id,enreview,delivery,product,service,delivery_sent,product_sent,service_sent
c3da1e652a75671016ab4962c6ed4741,e22cc707086f54199ddd7ce4b79db163,much difficulty making contact with the store by phone,none,none,much difficulty making contact with the store by phone,0,0,1
e989779892ea769a5a3a25fbc6d7dbb5,2d27ee9bbc377938d4a8c5a8efb16551,if you do n't deliver to where i live why do you charge for shipping when i have to go pick it up,do you charge for shipping when i have to go pick it up,none,none,1,0,0
999c691d05d53ecef1e071e06ab4ac05,e5ca5039b91a2e7f504bc29aba41559c,great this was the first time i bought from the website and i 'm very satisfied,none,none,i 'm very satisfied,0,0,1
5ce7400f7842fb5b111c4744020ed0ea,d94cd4d810e4cf28560cc3b12aa4b210,the lannisters appreciate you valuing your customers thank you,none,none,none,0,0,0
c75ba95aea0eb71aab9e5c67278432ef,8a03e73a80b701470a167fc0291836b7,product according to the description delivered within the agreed timeframe,delivered within the agreed timeframe,product according to the description,none,1,1,0
ed6ba4caef091451505c7098dfc65209,1f1f6cb06f69d4d020c56d12c8943240,in all categories,delivery none,none,none,1,0,0
96f3af415fe78c971fecffecc4b77e6f,0f581e286111b6b5e757cecec3815151,translation product delivered on time as requested i liked it,product delivered on time,i liked it,none,1,1,0
fe57474fbaaaa962b9141c9a9c26c7cf,e737af03de32cf2b9d013f5831754def,great machine makes great cotton candy my nieces loved it,none,great machine makes great cotton candy,none,0,1,0
e036bf3baf83f76ebefa35bc92ad33f3,74f5cfdfc86cca4b0ca48d0c310bc6ed,i am waiting for the company to contact me as the measurement of the carpet was incorrect,none,the measurement of the carpet was incorrect,none,0,1,0
c25e8d3d7db9b8d562c7f8b9a1db61a7,2f346d92b11fcc7c342b3392b174cf3b,i am waiting for the product it was supposed to arrive on the th in my orders through lannister it shows that the product is out of stock and i received an email saying that the product was delivered i hope they resolve it soon,the product was supposed to arrive on the th and received an email saying that the product was delivered,i am waiting for the product it was supposed to arrive on the th in my orders through lannister it shows that the product is out of stock,none,1,1,0
1adbf471f5b16ba38eb5fc64f7fb0432,6912d1d57c7485dabdb724880c18671e,happy with the product and the fast delivery,fast delivery,happy with the product,happy with the product and the fast delivery,1,1,1
48eb62507ea8790e8562aa1744b77162,114e0ad5d9cd8931d7541e1331bdb503,okay i recommend the seller,none,none,okay i recommend the seller,0,0,1
981e55970a47ef6088fb2ebc6bba0f19,07166782eef2ad2a57e415ec606fa7c3,amazing store i love it so much i will always buy from here,none,none,none,0,0,0
43b5b8ae82c5e97087715765fb304d23,7dad8386882370f876c81ad68341014c,violeta cup delivered on time excellent product,delivered on time,excellent product,none,1,1,0
7b36905f84d4f18f84aa570b0b54f0db,f9fe6e11e33871e71f921d5051e72bb4,the frames are of low quality the resolution of the images is very poor,none,the frames are of low quality the resolution of the images is very poor,none,0,1,0
75cfb0978dad17e9863f2b2d17b98054,4218242a28cc771a5fbcd7f4e56dd02d,very satisfied with the quick delivery,quick delivery,none,none,1,0,0
72dd882771c9bb81e6e9bd07424515a4,3184e33bc8b2623e78f578e0f644ff69,great top great product,none,great top great product,none,0,1,0
1367ea678b9f18ce3cfac94bc31101ca,1ed0a0954b445954a0117c4aaf449e28,do valor i have been trying to contact for a long time and being highly ignored since as soon as the product arrived and i realized it was not what i wanted i immediately requested an exchange for another product or a refund of the value,none,i realized it was not what i wanted,none,0,1,0
9ecefce98a6fd7dcff61854b2d9af2c1,020500486b7211f5ef873ba8ffd58cd0,great it arrived earlier than expected,earlier than expected,none,none,1,0,0
29ceda25c8d305a2b52e74669d4441b9,7441d0f70c52613e4e761304a7d2be9a,without major problems,delivery,without major problems,without major problems,1,-1,-1
33f7a89948fe047ba1c7850fe3a8ed5f,afaa845a7a044d65051e77109d5b6ac2,very good very good product,none,very good very good product,none,0,1,0
b152c3916fac087c4eba4a98ac7a5b95,bcc93ae5358fc8dbcbcb60fbcfff8f41,it came outside the deadline it took more than a month to receive,none,none,none,0,0,0
5d30363005f7c1d33204c7c0a7e1c34e,3d9a71340ea2b14362b1a69f08252e45,the downside of the purchase is related to the fact that the website got the product 's arrival date wrong by a month although it did not cause a delay the website does not reflect the delivery date because it arrived earlier than expected,the website does not reflect the delivery date because it arrived earlier than expected,the downside of the purchase is related to the fact that the website got the product 's arrival date wrong by a month,none,1,-1,0
f2e313b4ce1dd406bb32ac680611b770,8f62b43c005fef494fe6d25e46006652,the watch is good but the strap is rotten i used it for a day and it decayed i had to buy a new strap which had to be made of silicone,none,the watch is good but the strap is rotten,none,0,1,0
ecbc75f32c2ede5000085adda4db0c6f,6401cfe160d72392195bd6e311a582cd,the information that the product has arrived is not correct the forecast was that it would be delivered on but the product although the invoice has already been issued has not been sent to the carrier awaiting response,the product has not been sent to the carrier awaiting response,none,none,1,0,0
f19cbe0a9f3a5a471807c5ba948ad9cb,0a631e92a5097a6cd94c5b7002778938,i do not recommend it because my order came wrong it was not the product i bought a completely different one came,none,it was not the product i bought a completely different one came,none,0,1,0
1c07645acf1ebb2a365f6890084c3b16,7ccd0a8b6bdddf8ea32095431194bfbe,fast delivery correct product and fast delivery,fast delivery,none,fast delivery correct product,1,0,1
6187b1a479806db45b41e0d009cada02,2cdefa55b6451e99ea05e363761f87fa,the product arrived before the deadline it came with a cocktail shaker that was even prettier than the photo and of great quality i recommend it,none,the product arrived with a cocktail shaker that was even prettier than the photo and of great quality,none,0,1,0
ff567080acece4ca05ad72d6940d9d12,cebc01d93a6f61df440ecaeb708edb5d,perfect it arrived earlier than expected i recommend it arrived just right thank you lannister for the efficiency,arrived earlier than expected,it arrived just right thank you lannister for the efficiency,none,1,1,0
88e897db30d88fbe341064612dcfa323,fae3bd74427278464a08777366ab3f66,very good i recommend committed to the client the delivery was before the deadline,before the deadline,none,none,1,0,0
e7bd07314d745e4b5ae3114e11c21983,caca64f71d73695719939294fa88c791,para comprar cabo delivered advertised good quality product and met my expectations my dissatisfaction is related to the cable issue which in the advertisement says meters and i received meter i will have to assume an additional cost to buy the cable,none,advertised good quality product and met my expectations,none,0,1,0
736dceb52710b5ac3da55c9b3ad6150a,f8f39c04af57100b2067941cddcb9376,it is regrettable what is happening it is very difficult to buy online even though the purchase is paid already debited from my card and until now i can not enjoy my product i have no news,none,i can not enjoy my product,none,0,1,0
4316ba70446b0a1872c4a6659000dbe6,418aaa61ff9515614340e03422fed9c9,i bought two curtains but only one arrived i want to know what happened i go to the lannister website and it only says there is a delay in the shipment of this merchandise but it says the order was delivered lie,only the order was delivered,i bought two curtains but only one arrived,none,1,1,0
dc492be176c9b7d53ab7511bf18da9b4,ef1d0da21b77b4213e3001de2f170c17,very good product i recommend,none,very good product,none,0,1,0
216e9e72c78bd565c099e40fc426b757,d3350e3a63b03e10d16463a2e75a5361,i bought two products and only the whey protein arrived i checked the electronic invoice and only the albumax did n't arrive i do n't understand this supplier 's delivery i 've already complained,only the albumax did n't arrive,i bought two products and only the whey protein arrived i checked the electronic invoice and only the albumax did n't arrive,none,1,1,0
14ed0b712913e0b6158a1c3fd35ff97d,7e27277184720891692df939d3a7b048,good good service,none,none,good good service,0,0,1
b0319c16620bae9000357087e29442ac,da416b186e48cb56bf0036a91b66d8b0,poor quality product does not fit in the queen size bed which was the size purchased,none,poor quality product,none,0,1,0
970153b7d53ecdcddb670dff7e7aa3a7,027e4543814c3b3509bbe890c569a841,satisfied with the delivery deadline,delivery deadline,none,none,1,0,0
182a32b49246258fd7777342be2a31c3,d0040ecb24efd3792cd2f6679895c53a,great product and fast delivery before the deadline,fast delivery,great product,none,1,1,0
0fd183945b80ee0c32e9b7688468429e,05709f85ee94e226753ae0ed0886b69b,i did n't like the product it 's already coming apart at the seams i 'm going to return it i 've already started the process,none,i did n't like the product it 's already coming apart at the seams,none,0,1,0
f0b29dcdd31d25bc3023b8c823a2dc69,01ba495d945c6a1c5b198bbad63e61c6,the quality of the product was not satisfactory,none,the quality of the product,none,0,1,0
1da9941264ebc5c4a093ee4ba82af918,ab61bc2f1cfb5d35ddec00c374c09970,the product arrived correctly the problem was the delay in delivery,the delay in delivery,the product arrived correctly,none,-1,1,0
e38e73492870c7c62a45ff3ea58c9dde,fd220bb11ef8a046fef08e7c51f11651,it does n't fulfill what it promises after being installed it starts leaking through the cartridge even if you follow the instructions it 's not worth it money thrown away,none,it does n't fulfill what it promises after being installed it starts leaking through the cartridge even if you follow the instructions,none,0,1,0
75cc245b0858ab65bd1fa88eec57d394,dbd8e1a6d62bae210e6a42ed8bcf8d39,whenever i buy something from baratheon or its partners i am always pleased,none,none,none,0,0,0
e5d1a27419e34686dc7f4eaedfbfa290,f723300ed4370482630acdfa2d5209a1,i made a purchase of two identical products and only one came and up to this date nothing has been resolved,only one came,made a purchase of two identical products,i made a purchase of two identical products and only one came and up to this date nothing has been resolved,1,1,1
f69452c80acfeaf36b3fbca2261e9d86,ad6ee9479111c0c9b69de241c98009df,the smell of the product is very strong but for the price i ca n't complain,none,the smell of the product is very strong,none,0,1,0
3ce036eaebceaed24a105d2fe8092c07,6e3224c4911f8c73424e7c2c7678c01e,a rating was given as the product was delivered on time and was of great quality,delivered on time,great quality,none,1,1,0
3aa93a18e63fa74c4534ae0135bdccca,cbeaa013552d74983472628c5534d3e8,i did n't like the quality of the product for the price it should have had more quality lannister stores delivered before the deadline,lannister stores delivered before the deadline,i did n't like the quality of the product,none,1,1,0
44b1f6b9b60aef33730c43641d85e818,3f9cc3bcb97ba27a265c13ff4f540689,the delivery was fast the product exceeded my expectations too bad the battery charger came with a small manufacturing defect but nothing that compromises the flashlight,the delivery was fast,the product exceeded my expectations too bad the battery charger came with a small manufacturing defect but nothing that compromises the flashlight,none,1,-1,0
42becd578c85bec3378ea35b80ca4b7c,979ace0e958f3017f51d2b3dd92d9c28,i bought cameras from the targaryen seller and only one camera arrived even though the invoice stated cameras i tried to contact lannister times by phone and it is impossible to talk to anyone,only one camera arrived even though the invoice stated cameras,i bought cameras from the targaryen seller and only one camera arrived even though the invoice stated cameras,none,1,1,0
97168a819be6fe27c0680bcf190450e8,b1f7fb71499474d31b9352b2e91a5220,the brush holder arrived intact you ca n't open it and clean it internally it 's a whole piece apart from that which i did n't like it meets my needs,the brush holder arrived intact,it meets my needs,none,1,1,0
48b2a8b8dfcf1836e2b3790f993d3d20,2ed48d726a289639aa011e94ad6dcf87,translation movie congratulations you arrived well before the deadline i recommend it score,none,none,translation movie congratulations,0,0,1
a22d85ee255f180f73644d14d225b30b,e2d027e2358cd57b0616adc9ced4c560,excellent i received the product before expected great quality i recommend it to those who want to save and get something of good quality delivered on time,delivered on time,excellent i received the product before expected great quality,none,1,1,0
